"Imported Companies","Created At","Updated At","Enrich LI Company","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Telephone","Scrape Website"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:19:51.870Z","A & G Industrial Services, Inc.","A & G Industrial Services, Inc.","We take pride in offering the best corrosion resistance services for a variety of industrial lining and coating needs.

In addition to our core expertise in areas of corrosion-resistant coatings, epoxy flooring, and cladding, our team of professional technicians specializes in fiber-reinforced systems, abrasion and erosion-resistant technology, tank linings, and inspections.

Enhance the durability and performance of your nuclear, manufacturing, wastewater, or petrochemical equipment with our quality coating applications. We will provide you with solutions guaranteed to withstand the test of harsh environments and years of durable service.","Utilities","11-50 employees","Privately Held","Plymouth, Massachusetts","United States","aandgindustrial.com","https://www.linkedin.com/company/a-&-g-industrial-services-inc-",,"✅ aandgindustrial.com"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:19:51.870Z","Lane Electric Cooperative","Lane Electric Cooperative","Lane Electric Cooperative (LEC) of Eugene, Oregon was incorporated on May 17, 1939 and is a rural electric distribution cooperative. We serve 13,000 electric accounts spread out over 2,600 square miles. LEC owns and operates 1,479 miles of power line, including 54 miles of energized transmission line. We are a member of Oregon Rural Electric Cooperative Association (ORECA) specializing in electric cooperative issues in Oregon.","Utilities","11-50 employees","Non Profit","Eugene, Oregon","United States","laneelectric.com","https://www.linkedin.com/company/lane-electric-cooperative",,"✅ laneelectric.com"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:19:52.410Z","Tech Products, Inc.","Tech Products, Inc.","Tech Products, Inc. is a Veteran Owned source for quality identification products to the utility and OEM market. Since 1948, Tech has been manufacturing exciting brands like Everlast, Fasttag, Tech-3D, TechBrite, Three-D and Tag-Eze. Our specialty has become pole tags, cable markers, embossed metal nameplates and transformer labels. Our products are featured in our catalog at www.TechProducts.com or www.embossedmetalnameplates.com. We were the first to manufacture many of the products in use today but are most proud of our product line, Everlast. This is a unique system to mark your distribution, substation and transmission system. The system has been tested by UL to not fade for over 40 years. It has also been field tested since 1989. In fact our first customer, Delaware Electric Coop is still one of our best customers. Using the Everlast technology we have made signs that are being used on the Alaskan pipeline and on Tucson Electric power’s transmission towers. This product has continually proved it will not fade saving you a great deal of labor and cost by not having to replace signs tags and markers.","Utilities","11-50 employees","Public Company","Staten Island, NY","United States","techproducts.com","https://www.linkedin.com/company/tech-products-inc.",,"✅ techproducts.com"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:21:23.493Z","Northeast Clean Heat and Power Initiative (NECHPI)","Northeast Clean Heat and Power Initiative (NECHPI)","The Northeast Clean Heat and Power Initiative (NECHPI) is a group of individuals, organizations, and state and federal agencies, committed to promoting and implementing Combined Heat and Power (cogeneration), district heating, and waste heat recovery in the Northeast region of the United States. Proudly sponsored by the U.S. Department of Energy and the Northeast Clean Energy Application Center (NECEAC).","Utilities","11-50 employees","Public Company","New York, New York","United States","nechpi.org","https://www.linkedin.com/company/northeast-clean-heat-and-power-initiative-nechpi-",,"✅ nechpi.org"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:21:24.362Z","ABB Greensboro District Office","ABB Greensboro District Office","Our mission is to be the best (as determined by our customers) 
Proudly representing ABB, a global leader in technology solutions. Our mission extends beyond simply offering products; we are dedicated to serving our valued customers across a significant portion of the Eastern United States.

Our service regions include the Carolinas, Eastern Tennessee, Virginia, Maryland, and the District of Columbia. In these areas, we strive to deliver unparalleled service and support, ensuring that every customer benefits from ABB’s innovative solutions tailored to meet their specific needs.

Our team is committed to excellence, aiming to foster long-term relationships built on trust, quality, and reliability. Through our partnership with ABB, we are able to offer a diverse range of products and solutions that span across various industries, helping businesses optimize their operations and drive efficiency & sustainability.","Electric Power Transmission, Control, and Distribution","11-50 employees","Privately Held","Greensboro, North Carolina","United States","baldor.com","https://www.linkedin.com/company/abb-district-office-of-greensboro",,"✅ baldor.com"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:21:25.144Z","Tabors Caramanis Rudkevich (TCR)","Tabors Caramanis Rudkevich (TCR)","TCR is an engineering economics consulting group. We provide consulting, simulation modelling and litigation support on a range of electric market design, market operation and asset valuation issues at both the federal and state level. TCR staff have provided these services to a wide range of clients including generation and transmission companies, Independent System Operators (ISOs) and Regional Transmission Operators (RTOs), distribution utilities, energy policy makers and regulators, efficiency program administrators, environmental groups and consumer advocates.","Utilities","11-50 employees","Privately Held","Newton, Massachusetts","United States","tcr-us.com","https://www.linkedin.com/company/tcr-us",,"✅ tcr-us.com"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:21:27.967Z","Orange County REMC","Orange County REMC","We are a member owned distribution utility; we do not generate our own electricity. We purchase our power from Hoosier Energy, which is headquartered in Bloomington, Indiana. Hoosier Energy is a Generating and Transmission Supplier which is owned and controlled by the 18 rural electric cooperatives in the south and central parts of Indiana and southern Illinois that receive electricity from that organization. The REMC has also historically acted as an 'energy source' to spur economic growth in our communities and to create a better style of living. Our mission is to provide reliable electricity and services to our members.","Utilities","11-50 employees","Non Profit","Orleans, Indiana","United States","myremc.coop","https://www.linkedin.com/company/orange-county-remc",,"✅ myremc.coop"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:21:34.508Z","MGC Utility Design","MGC Utility Design","Experienced Electrical T&D Design Contractor.  Approved Minority Owned Enterprise. Currently operating in the service territories of SDG&E, SCE, & PG&E","Utilities","11-50 employees","Privately Held","Oakland, California","United States","mgcutilitydesign.com","https://www.linkedin.com/company/mgc-utility-design",,"✅ mgcutilitydesign.com"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:21:24.362Z","MULCAHY/SHAW WATER, INC.","MULCAHY/SHAW WATER, INC.","Mulcahy Shaw Water has been servicing the water & wastewater community since 1974. We represent & service over 20 different manufacturers, while striving to provide the best customer service in the industry.

We are committed to servicing the water & wastewater industries using our knowledgeable & experienced staff.","Utilities","11-50 employees","Privately Held","Cedarburg, Wisconsin","United States","mulcahyshaw.com","https://www.linkedin.com/company/mulcahy-shaw-water-inc.",,"✅ mulcahyshaw.com"
,"2025-01-08T07:32:25.719Z","2025-01-08T08:21:21.502Z","Horizon Solar Energy","Horizon Solar Energy","Horizon Solar Energy, LLC is a privately held solar energy company based in Edgewater Park, New Jersey, United States. We are an innovative Solar energy company that makes solar energy affordable, and with our PPA (Power purchase agreement) You could receive a free solar system without any up front costs to you, providing cost savings that will ultimately add to your bottom line.","Utilities","11-50 employees","Privately Held","Edgewater Park, New Jersey","United States","horizonsolarenergy.com","https://www.linkedin.com/company/horizon-solar-energy",,"✅ horizonsolarenergy.com"
